openSUSE:Factory/godot,42,brotli,go/cbrotli/v1.1.0-59-gf964a1e
openSUSE:Factory/godot,42,freetype,VER-2-13-3
openSUSE:Factory/godot,42,harfbuzz,11.4.3-3-g724ae78
openSUSE:Factory/godot,42,libjpeg-turbo,3.0.3-35-geb75363
openSUSE:Factory/godot,42,libpng,v1.6.48
openSUSE:Factory/godot,42,libwebp,webp-rfc9649-17-g3692384
openSUSE:Factory/godot,42,mbedtls,v3.6.3.1-123-ged10e2a
openSUSE:Factory/godot,42,pcre2,pcre2-10.44-221-g8e292df
openSUSE:Factory/godot,42,zlib,v1.3.1
openSUSE:Factory/godot,42,zstd,v1.4.7-2625-g23e5f80
openSUSE:Factory/goldendict-ng,6,fmt,9.1.0-156-g6056e07
openSUSE:Factory/golly,5,lua,v5.4.8
openSUSE:Factory/golly,5,zlib,v1.2.12
openSUSE:Factory/googletest,24,googletest,v1.14.0-247-g0934b7e
openSUSE:Factory/goose,5,bzip2,bzip2-1.0.8
openSUSE:Factory/goose,5,zlib,v1.3.1
openSUSE:Factory/goose,5,zstd,v1.4.7-2625-g23e5f80
openSUSE:Factory/goxel,12,uthash,v2.1.0-3-gf19dde2
openSUSE:Factory/goxel,12,xxHash,v0.7.0-236-g8293860
openSUSE:Factory/gparted,60,googletest,release-1.10.0-565-gd4144d4
openSUSE:Factory/gperftools,34,googletest,v1.14.0-247-g0934b7e
openSUSE:Factory/gping,4,zlib,v1.3.1
openSUSE:Factory/gpsbabel,39,libusb,v1.0.27
openSUSE:Factory/grabpng,2,libpng,v1.5.8-10-g288c59a
openSUSE:Factory/grabpng,2,zlib,v1.2.3
openSUSE:Factory/gri,19,popt,popt-1_2
openSUSE:Factory/gromacs,60,googletest,v1.14.0-105-g31993df
openSUSE:Factory/gromacs,60,tinyxml2,9.0.0
openSUSE:Factory/gromacs,60,zlib,v1.2.5
openSUSE:Factory/grub2,379,libgcrypt,libgcrypt-1.5.1-7-gcc2f851
openSUSE:Factory/grub2,379,zstd,fuzz-corpora-1354-gd4337b6
openSUSE:Factory/gsmartcontrol,10,fmt,11.0.2-239-ge5b20ff
openSUSE:Factory/gstreamer-devtools,44,zstd,v1.4.7-2625-g23e5f80
openSUSE:Factory/gstreamer-plugins-rs,45,libsodium,1.0.18-RELEASE-141-gdf83ed9
openSUSE:Factory/gstreamer-plugins-rs,45,libwebp,webp-rfc9649-17-g3692384
openSUSE:Factory/gtkwave,33,bzip2,bzip2-1.0.6
openSUSE:Factory/gtkwave,33,zlib,v1.2.11
openSUSE:Factory/gwenview,23,libjpeg-turbo,jpeg-8d-2-g3040e5e
openSUSE:Factory/gzdoom,43,bzip2,bzip2-1.0.8
openSUSE:Factory/gzdoom,43,libwebp,v1.3.2-104-g13d9c30
openSUSE:Factory/gzdoom,43,rapidjson,v1.1.0-725-g012be85
openSUSE:Factory/hactool,3,lz4,v1.8.1.2-166-g5ad4599
openSUSE:Factory/hactool,3,mbedtls,mbedtls-2.6.1
openSUSE:Factory/halloy,18,xz,v5.3.1alpha-73-gba76d67
openSUSE:Factory/halloy,18,zstd,v1.4.7-2625-g23e5f80
openSUSE:Factory/hamclock,1,zlib,v1.3.1-194-ged16107
openSUSE:Factory/harfbuzz,132,harfbuzz,12.2.0-83-ge7796b5
openSUSE:Factory/hashcat,13,xxHash,v0.7.4-868-g9998b5d
openSUSE:Factory/hashcat,13,zlib,v1.3.1-201-g5a82f71
openSUSE:Factory/hashlink,11,libjpeg-turbo,jpeg-8d-1394-g8e9cef2
openSUSE:Factory/hashlink,11,libpng,libpng-1.6.26-signed
openSUSE:Factory/hashlink,11,libuv,v1.9.0-40-g40e7a98
openSUSE:Factory/hashlink,11,mbedtls,v3.6.0-1290-g468c0ae
openSUSE:Factory/hashlink,11,pcre2,pcre2-10.40
openSUSE:Factory/hashlink,11,zlib,v1.2.8
openSUSE:Factory/hfsfuse,4,uthash,v2.3.0-19-g41c357f
openSUSE:Factory/himalaya,8,bzip2,bzip2-1.0.8
openSUSE:Factory/himalaya,8,zstd,v1.4.7-1719-ge4120c5
openSUSE:Factory/hunspell,57,hunspell,v1.7.2-34-gb88f9ea
openSUSE:Factory/hurl,6,curl,curl-8_14_0-43-gc7658f2
openSUSE:Factory/hurl,6,zlib,v1.3.1
openSUSE:Factory/hyprland,44,zstd,v1.4.7-1719-ge4120c5
openSUSE:Factory/icu,97,tz,2012g-4-g2151ca6
openSUSE:Factory/id3lib,36,zlib,v1.1.4
openSUSE:Factory/identity,6,libwebp,webp-rfc9649-17-g3692384
openSUSE:Factory/ImHex,7,fmt,12.0.0-37-ge8da5ba
openSUSE:Factory/ImHex,7,googletest,release-1.10.0-571-g0a3a3a8
openSUSE:Factory/insighttoolkit,21,googletest,v1.14.0-105-g31993df
openSUSE:Factory/insighttoolkit,21,libexpat,R_2_4_0-5-g8001550
openSUSE:Factory/insighttoolkit,21,libpng,v1.6.42-15-g920db2e
openSUSE:Factory/insighttoolkit,21,openjpeg,v2.2.0-118-g7711307
openSUSE:Factory/intel-graphics-compiler,20,googletest,release-1.10.0-108-g681454d
openSUSE:Factory/intel-media-driver,46,googletest,release-1.12.0-77-gd1a0039
openSUSE:Factory/intel-opencl,24,googletest,v1.14.0-105-g31993df
openSUSE:Factory/intel-vaapi-driver,20,googletest,release-1.8.0-351-gd30a37e
openSUSE:Factory/ironwail,2,curl,curl-8_10_0-3-g30865e0
openSUSE:Factory/irrlicht,6,bzip2,bzip2-1.0.6
openSUSE:Factory/java-11-openj9,33,freetype,VER-2-13-3
openSUSE:Factory/java-11-openj9,33,googletest,release-1.8.1-1-gd2b8994
openSUSE:Factory/java-11-openj9,33,harfbuzz,8.0.1-5-gd00b887
openSUSE:Factory/java-11-openj9,33,zlib,v1.3.1
openSUSE:Factory/java-11-openjdk,83,freetype,VER-2-13-3
openSUSE:Factory/java-11-openjdk,83,googletest,release-1.8.1-1-gd2b8994
openSUSE:Factory/java-11-openjdk,83,harfbuzz,8.0.1-5-gd00b887
openSUSE:Factory/java-17-openj9,23,freetype,VER-2-13-3
openSUSE:Factory/java-17-openj9,23,googletest,release-1.8.0-351-gd30a37e
openSUSE:Factory/java-17-openj9,23,harfbuzz,8.0.1-5-gd00b887
openSUSE:Factory/java-17-openj9,23,zlib,v1.3.1
openSUSE:Factory/java-17-openjdk,44,freetype,VER-2-13-3
openSUSE:Factory/java-17-openjdk,44,harfbuzz,8.0.1-5-gd00b887
openSUSE:Factory/java-1_8_0-openj9,35,freetype,VER-2-13-3
openSUSE:Factory/java-1_8_0-openj9,35,googletest,release-1.8.0-351-gd30a37e
openSUSE:Factory/java-1_8_0-openj9,35,zlib,v1.3.1
openSUSE:Factory/java-21-openj9,13,freetype,VER-2-13-3
openSUSE:Factory/java-21-openj9,13,googletest,release-1.8.0-351-gd30a37e
openSUSE:Factory/java-21-openj9,13,harfbuzz,8.0.1-5-gd00b887
openSUSE:Factory/java-21-openj9,13,zlib,v1.3.1
openSUSE:Factory/java-21-openjdk,22,freetype,VER-2-13-3
openSUSE:Factory/java-21-openjdk,22,harfbuzz,8.0.1-5-gd00b887
openSUSE:Factory/java-22-openjdk,4,freetype,VER-2-13-2
openSUSE:Factory/java-22-openjdk,4,harfbuzz,8.0.1-5-gd00b887
openSUSE:Factory/java-23-openjdk,3,freetype,VER-2-13-2
openSUSE:Factory/java-23-openjdk,3,harfbuzz,8.0.1-5-gd00b887
openSUSE:Factory/java-24-openjdk,4,freetype,VER-2-13-3
openSUSE:Factory/java-24-openjdk,4,harfbuzz,8.0.1-5-gd00b887
openSUSE:Factory/java-25-openj9,2,freetype,VER-2-13-3
openSUSE:Factory/java-25-openj9,2,googletest,release-1.8.0-351-gd30a37e
openSUSE:Factory/java-25-openj9,2,harfbuzz,8.0.1-5-gd00b887
openSUSE:Factory/java-25-openj9,2,zlib,v1.3.1
openSUSE:Factory/java-25-openjdk,4,freetype,VER-2-13-3
openSUSE:Factory/java-25-openjdk,4,harfbuzz,8.0.1-5-gd00b887
openSUSE:Factory/json-c,31,json-c,0^20240915.afdca3ab5ef87754637f8e0c83d52441266f3a79
openSUSE:Factory/julius,9,zlib,v1.2.6.1-57-g6c9bd47
openSUSE:Factory/kate,191,rapidjson,v1.1.0-763-g24b5e7a
openSUSE:Factory/kicad,83,fmt,11.0.2-241-g891c9a7
openSUSE:Factory/kicad,83,zlib,v1.2.13-11-ge9d5486
openSUSE:Factory/kismet,62,xxHash,v0.6.4-56-g3064d42
openSUSE:Factory/kubectl-retina,1,libbpf,v1.4.0-91-ge6f1ae2
openSUSE:Factory/kubediff,1,zlib,v1.3.1
openSUSE:Factory/kubie,28,boringssl,fips-20210429-1245-gdd68e4b
openSUSE:Factory/kvm_stat,25,libbpf,v1.5.0-123-g7356be6
openSUSE:Factory/kwctl,10,boringssl,fips-20210429-1245-gdd68e4b
openSUSE:Factory/kwctl,10,zstd,v1.4.7-2625-g23e5f80
openSUSE:Factory/lagrange,92,harfbuzz,2.8.1-86-g2337f0d
openSUSE:Factory/lapce,23,minizip-ng,0^20181101.252588f6a78bd7656f4e03d1b236695b3182ff7d
openSUSE:Factory/lapce,23,zlib,v1.3.1
openSUSE:Factory/lapce,23,zstd,v1.4.7-917-g46ad937
openSUSE:Factory/lbzip2,6,bzip2,bzip2-0.1pl2
openSUSE:Factory/lcms2,40,Little-CMS,lcms2.17
openSUSE:Factory/ldb,67,popt,popt-1_15-release-19-g0bfb55a
openSUSE:Factory/ldc,26,zlib,v1.3.1
openSUSE:Factory/leveldb,18,leveldb,1.23
openSUSE:Factory/libaom,23,aom,v3.12.1-252-g7e6159d
openSUSE:Factory/libarchive,61,libarchive,v3.8.4
openSUSE:Factory/libb2,2,libb2,v0.98-6-g4d8616d
openSUSE:Factory/libbpf,30,libbpf,v1.6.1-2-gf773af0
openSUSE:Factory/libcgroup,1,googletest,release-1.8.0-351-gd30a37e
openSUSE:Factory/libdovi,5,freetype,VER-2-13-2
openSUSE:Factory/libdovi,5,zlib,v1.2.12-37-g19f8551
openSUSE:Factory/libetebase,4,libsodium,1.0.18-RELEASE-141-gdf83ed9
openSUSE:Factory/libevent,44,libevent,release-2.1.11-stable-120-g1c9cc07
openSUSE:Factory/libfabric,58,uthash,v2.0.2-35-gffb3fc6
openSUSE:Factory/libfaketime,7,uthash,v2.0.2-23-g87e4643
openSUSE:Factory/libfunambol,13,zlib,v1.1.4
openSUSE:Factory/libgcrypt,110,libgcrypt,libgcrypt-1.11.1-16-gdb55dfb
openSUSE:Factory/libgdiplus,5,googletest,release-1.12.0-77-gd1a0039
openSUSE:Factory/libgit2,71,zlib,v1.3.1
openSUSE:Factory/libglvnd,29,uthash,v2.3.0
openSUSE:Factory/libjpeg-turbo,75,libjpeg-turbo,3.1.2
openSUSE:Factory/libjxl,24,libjxl,v0.11-snapshot-37-g095f259
openSUSE:Factory/libkrun,13,bzip2,bzip2-1.0.8
openSUSE:Factory/libkrun,13,curl,curl-8_12_0-90-geebb1c1
openSUSE:Factory/libkrun,13,zlib,v1.3.1
openSUSE:Factory/libkrun,13,zstd,v1.4.7-2625-g23e5f80
openSUSE:Factory/libmediainfo,44,fmt,11.0.2-239-ge5b20ff
openSUSE:Factory/libmfx,24,googletest,release-1.8.1-198-gb57c703
openSUSE:Factory/libmseed,10,yyjson,0.12.0
openSUSE:Factory/libmysofa,14,zlib,v1.2.11
openSUSE:Factory/libnxz,3,zlib,v1.2.6.1-57-g6c9bd47
openSUSE:Factory/libomemo-c,3,uthash,v2.0.1-19-g13723b1
openSUSE:Factory/libopenshot-audio,12,zlib,v1.2.0.5
openSUSE:Factory/libopnmidi,1,zlib,v1.2.11
openSUSE:Factory/libpng12,42,libpng,v1.2.59
openSUSE:Factory/libpng16,60,libpng,v1.6.52
openSUSE:Factory/libqt5-qtbase,160,harfbuzz,10.0.0-1-g70ca19d
openSUSE:Factory/libqt5-qtbase,160,libpng,v1.6.44
openSUSE:Factory/libqt5-qtbase,160,pcre2,pcre2-10.44
openSUSE:Factory/libqt5-qtdoc,56,aom,v2.0.0-745-gc4fe78a
openSUSE:Factory/libqt5-qtdoc,56,assimp,v.5.0.0.rc2-186-gab3c174
openSUSE:Factory/libqt5-qtdoc,56,boringssl,fips-android-20191020-327-g3743aaf
openSUSE:Factory/libqt5-qtdoc,56,brotli,v1.0.7-23-g7f740f1
openSUSE:Factory/libqt5-qtdoc,56,bzip2,bzip2-1.0.6
openSUSE:Factory/libqt5-qtdoc,56,flac,1.3.1pre1-11-g5a36599
openSUSE:Factory/libqt5-qtdoc,56,freetype,VER-2-13-3
openSUSE:Factory/libqt5-qtdoc,56,googletest,release-1.10.0-565-gd4144d4
openSUSE:Factory/libqt5-qtdoc,56,harfbuzz,10.0.0-1-g70ca19d
openSUSE:Factory/libqt5-qtdoc,56,hunspell,v1.6.0-27-gd8663bf
openSUSE:Factory/libqt5-qtdoc,56,leveldb,1.22-72-ga6b3a20
openSUSE:Factory/libqt5-qtdoc,56,libevent,release-1.4.14b-stable-12-g1d6e30e
openSUSE:Factory/libqt5-qtdoc,56,libexpat,R_2_2_9-48-g83e1688
openSUSE:Factory/libqt5-qtdoc,56,libjpeg-turbo,3.0.3-35-geb75363
openSUSE:Factory/libqt5-qtdoc,56,libpng,v1.6.44
openSUSE:Factory/libqt5-qtdoc,56,libtiff,v4.6.0-250-gd1487d7
openSUSE:Factory/libqt5-qtdoc,56,libusb,v1.0.17-rc1-5-gdef6a8f
openSUSE:Factory/libqt5-qtdoc,56,libwebp,v1.3.2-142-gf6d15cb
openSUSE:Factory/libqt5-qtdoc,56,libxml2,v2.10.0-399-g5d55315
openSUSE:Factory/libqt5-qtdoc,56,Little-CMS,lcms2.10-4-ga35bacd
openSUSE:Factory/libqt5-qtdoc,56,minizip-ng,2.8.1
openSUSE:Factory/libqt5-qtdoc,56,openjpeg,v2.3.1-114-g0c2b633
openSUSE:Factory/libqt5-qtdoc,56,pcre2,pcre2-10.44
openSUSE:Factory/libqt5-qtdoc,56,rapidjson,v1.1.0-473-gb94c2a1
openSUSE:Factory/libqt5-qtdoc,56,sqlite,version-3.41.1-16-g4edd69b
openSUSE:Factory/libqt5-qtdoc,56,tz,2014a-10-ga3129e5
openSUSE:Factory/libqt5-qtdoc,56,uthash,v2.0.1-1-g614b6a5
openSUSE:Factory/libqt5-qtdoc,56,xz,v5.2.1-79-g94e3f98
openSUSE:Factory/libqt5-qtdoc,56,zlib,v1.3.1
openSUSE:Factory/libqt5-qtimageformats,57,libtiff,v4.6.0-250-gd1487d7
openSUSE:Factory/libqt5-qtimageformats,57,libwebp,v1.3.2-142-gf6d15cb
openSUSE:Factory/libqt5-qtlocation,65,rapidjson,v1.1.0-2-g862c39b
openSUSE:Factory/libqt5-qtwebengine,108,aom,v2.0.0-745-gc4fe78a
openSUSE:Factory/libqt5-qtwebengine,108,boringssl,fips-android-20191020-327-g3743aaf
openSUSE:Factory/libqt5-qtwebengine,108,brotli,v1.0.7-23-g7f740f1
openSUSE:Factory/libqt5-qtwebengine,108,bzip2,bzip2-1.0.6
openSUSE:Factory/libqt5-qtwebengine,108,flac,1.3.1pre1-11-g5a36599
openSUSE:Factory/libqt5-qtwebengine,108,freetype,VER-2-10-2-64-g20186d1
openSUSE:Factory/libqt5-qtwebengine,108,googletest,release-1.10.0-565-gd4144d4
openSUSE:Factory/libqt5-qtwebengine,108,harfbuzz,2.7.2-21-gbbbcad0
openSUSE:Factory/libqt5-qtwebengine,108,hunspell,v1.6.0-27-gd8663bf
openSUSE:Factory/libqt5-qtwebengine,108,leveldb,1.22-72-ga6b3a20
openSUSE:Factory/libqt5-qtwebengine,108,libevent,release-1.4.14b-stable-12-g1d6e30e
openSUSE:Factory/libqt5-qtwebengine,108,libexpat,R_2_2_9-48-g83e1688
openSUSE:Factory/libqt5-qtwebengine,108,libjpeg-turbo,2.1.1
openSUSE:Factory/libqt5-qtwebengine,108,libpng,v1.6.37
openSUSE:Factory/libqt5-qtwebengine,108,libtiff,v4.0.10-150-g2105b48
openSUSE:Factory/libqt5-qtwebengine,108,libusb,v1.0.17-rc1-5-gdef6a8f
openSUSE:Factory/libqt5-qtwebengine,108,libwebp,v1.1.0-8-g50f60ad
openSUSE:Factory/libqt5-qtwebengine,108,libxml2,v2.10.0-399-g5d55315
openSUSE:Factory/libqt5-qtwebengine,108,Little-CMS,lcms2.10-4-ga35bacd
openSUSE:Factory/libqt5-qtwebengine,108,minizip-ng,2.8.1
openSUSE:Factory/libqt5-qtwebengine,108,openjpeg,v2.3.1-114-g0c2b633
openSUSE:Factory/libqt5-qtwebengine,108,rapidjson,v1.1.0-473-gb94c2a1
openSUSE:Factory/libqt5-qtwebengine,108,sqlite,version-3.41.1-16-g4edd69b
openSUSE:Factory/libqt5-qtwebengine,108,tz,2014a-10-ga3129e5
openSUSE:Factory/libqt5-qtwebengine,108,uthash,v2.0.1-1-g614b6a5
openSUSE:Factory/libqt5-qtwebengine,108,xz,v5.2.1-79-g94e3f98
openSUSE:Factory/libqt5-qtwebengine,108,zlib,v1.2.12-14-g5752b17
openSUSE:Factory/librdkafka,20,lz4,v1.9.2-585-gae179a9
openSUSE:Factory/librdkafka,20,xxHash,v0.6.4-56-g3064d42
openSUSE:Factory/librealsense,15,lz4,v1.9.2-231-gf61b034
openSUSE:Factory/librealsense,15,xxHash,v0.6.4-63-gb39d9be
openSUSE:Factory/librime-lua,5,lua,v5.4.8
openSUSE:Factory/librist,4,lz4,v1.9.1-133-gd7cad81
openSUSE:Factory/librist,4,mbedtls,v2.26.0-343-g93c0847
openSUSE:Factory/librist,4,xxHash,v0.6.4-63-gb39d9be
openSUSE:Factory/libsignal-protocol-c,5,uthash,v2.0.1-19-g13723b1
openSUSE:Factory/libsndfile,67,libsndfile,1.2.0-30-gcd10c8a
openSUSE:Factory/libsodium,28,libsodium,1.0.17-RELEASE-875-g4ad9564
openSUSE:Factory/libssh,80,libssh,libssh-0.11.2-28-g1c763e2
openSUSE:Factory/libusb-1_0,49,libusb,v1.0.29
openSUSE:Factory/libuv,38,libuv,v1.50.0-41-g69d2dfe
openSUSE:Factory/libva-utils,28,googletest,release-1.10.0-677-gc5be393
openSUSE:Factory/libvma,20,googletest,0^20150825.1f87a0970dc0880c954ea4066fd7b72fad6fb089
openSUSE:Factory/libvpl,19,googletest,release-1.12.0-77-gd1a0039
openSUSE:Factory/libvpx,54,googletest,release-1.12.0-77-gd1a0039
openSUSE:Factory/libvterm,12,libvterm,v0.3.3
openSUSE:Factory/libwebp,43,libwebp,v1.5.0-56-gce53efd
openSUSE:Factory/libXISF,15,lz4,v1.9.2-1222-gcc1508f
openSUSE:Factory/libXISF,15,zlib,v1.3.1
openSUSE:Factory/libxml2,137,libxml2,v2.14.4-6-g03af724
openSUSE:Factory/libyaml,20,libyaml,0.2.4-9-g1008696
openSUSE:Factory/linux-npu-driver,2,googletest,v1.14.0-148-gd49a665
openSUSE:Factory/lite-xl-plugin-manager,17,lua,v5.4.6-7-gea39042
openSUSE:Factory/lite-xl-plugin-manager,17,mbedtls,v3.6.2-606-g8a4ec49
openSUSE:Factory/lite-xl-plugin-manager,17,xz,v5.7.0alpha-341-g6cd7c86
openSUSE:Factory/lite-xl-plugin-manager,17,zlib,v1.3.1
openSUSE:Factory/lix-installer,2,xz,v5.3.1alpha-73-gba76d67
openSUSE:Factory/lkl,12,libbpf,v1.3.0-106-ga20b60f
openSUSE:Factory/lkl,12,xz-embedded,v20240124-1-g428d291
openSUSE:Factory/lkl,12,zlib,v1.2.0
openSUSE:Factory/llamacpp,24,xxHash,v0.7.4-684-g2b23bc5
openSUSE:Factory/lldap,4,zstd,v1.4.7-2163-g01cea2e
openSUSE:Factory/lldpd,28,libevent,release-2.1.11-stable-120-g1c9cc07
openSUSE:Factory/llvm13,23,googletest,release-1.10.0-565-gd4144d4
openSUSE:Factory/llvm14,21,googletest,release-1.10.0-565-gd4144d4
openSUSE:Factory/llvm15,21,googletest,release-1.8.1-728-gbf0fe87
openSUSE:Factory/llvm16,16,googletest,release-1.10.0-108-g681454d
openSUSE:Factory/llvm17,14,googletest,release-1.10.0-108-g681454d
openSUSE:Factory/llvm18,15,googletest,v1.14.0-105-g31993df
openSUSE:Factory/llvm19,14,googletest,v1.14.0-105-g31993df
openSUSE:Factory/llvm20,11,googletest,v1.14.0-105-g31993df
openSUSE:Factory/llvm21,8,googletest,v1.14.0-105-g31993df
openSUSE:Factory/lmms,47,libpng,v1.6.37
openSUSE:Factory/lnav,13,fmt,10.0.0-66-gb2106f3
openSUSE:Factory/lnav,13,xxHash,v0.7.4-425-g6078dd6
openSUSE:Factory/loupe,17,Little-CMS,lcms2.17-32-gb09da54
openSUSE:Factory/love,12,lz4,v1.8.0-119-g6bbe45e
openSUSE:Factory/love,12,xxHash,v0.6.0-46-g23a889d
openSUSE:Factory/lsd,9,zlib,v1.3.1
openSUSE:Factory/lua53,8,lua,v5.3.6
openSUSE:Factory/lua54,35,lua,v5.4.8-1-g1b0f943
openSUSE:Factory/lua55,2,lua,=list-1-gf6c627a
openSUSE:Factory/lua-compat-5.3,14,lua,v5-3-5
openSUSE:Factory/lua-language-server,21,fmt,9.1.0-156-g6056e07
openSUSE:Factory/lua-language-server,21,googletest,v1.14.0-105-g31993df
openSUSE:Factory/lua-language-server,21,lua,v5.4.6-92-g4a8e480
openSUSE:Factory/lua-ldbus,8,lua,v5-3-5
openSUSE:Factory/lua-luv,16,libuv,v1.50.0-41-g69d2dfe
openSUSE:Factory/lua-luv,16,lua,v5-3-5
openSUSE:Factory/lucene++,14,googletest,release-1.10.0-565-gd4144d4
openSUSE:Factory/lwjgl3,1,lz4,v1.9.1-125-g064adb2
openSUSE:Factory/lwjgl3,1,xxHash,v0.7.1-1-g512b883
openSUSE:Factory/lwjgl3,1,zstd,v1.4.0-201-g01b2331
openSUSE:Factory/lyx,116,hunspell,v1.6.2-343-g530cc88
openSUSE:Factory/lyx,116,zlib,v1.2.11
openSUSE:Factory/lz4,22,lz4,v1.9.2-1222-gcc1508f
openSUSE:Factory/macchina,10,zlib,v1.3.1
openSUSE:Factory/mame,35,lua,v5.4.7
openSUSE:Factory/mame,35,zstd,v1.4.7-1719-ge4120c5
openSUSE:Factory/manga-tui,4,xz,v5.7.2beta-24-gff5d944
openSUSE:Factory/manga-tui,4,zstd,v1.4.7-2625-g23e5f80
openSUSE:Factory/marble,197,zlib,v1.2.7.3-1-ge8fee0e
openSUSE:Factory/mariadb,157,wolfssl,v5.7.6-stable-925-gd4fc8c3
openSUSE:Factory/mariadb,157,zlib,v1.3.1
openSUSE:Factory/mariadb-connector-c,52,zlib,v1.2.13
openSUSE:Factory/mbedtls-2,11,mbedtls,v2.28.9-105-g92e298e
openSUSE:Factory/mbedtls,49,mbedtls,v3.6.4-59-g6e73b2f
openSUSE:Factory/mdadm,162,zlib,v1.2.0
openSUSE:Factory/mdbook-linkcheck,2,bzip2,bzip2-1.0.8
openSUSE:Factory/mdbook-linkcheck,2,xz,v5.3.1alpha-73-gba76d67
openSUSE:Factory/mdbook-linkcheck,2,zlib,v1.3.1
openSUSE:Factory/mednafen,27,zstd,v1.4.7-356-gc730b8c
openSUSE:Factory/meli,5,curl,curl-8_8_0-419-gae620a7
openSUSE:Factory/meli,5,nghttp2,v1.60.0-79-g749e1d8
openSUSE:Factory/meli,5,zlib,v1.3.1
openSUSE:Factory/melonds,3,xxHash,v0.7.4-684-g2b23bc5
openSUSE:Factory/memcached,70,lua,v5.4.3
openSUSE:Factory/memcached,70,xxHash,v0.7.4-162-g55be05e
openSUSE:Factory/Mesa,562,googletest,v1.14.0-105-g31993df
openSUSE:Factory/Mesa,562,xxHash,v0.7.4-836-ga8d6ff0
openSUSE:Factory/meshlab,5,bzip2,bzip2-1.0.5
openSUSE:Factory/micropython,24,mbedtls,v3.6.4-59-g6e73b2f
openSUSE:Factory/mingw32-binutils,11,zlib,v1.2.12
openSUSE:Factory/mingw32-gcc,15,minizip-ng,0^20181101.252588f6a78bd7656f4e03d1b236695b3182ff7d
openSUSE:Factory/mingw32-gcc,15,zlib,v1.2.11-2-g5ff9890
openSUSE:Factory/mingw32-zlib,7,zlib,v1.2.13
openSUSE:Factory/mingw64-binutils,11,zlib,v1.2.12
openSUSE:Factory/mingw64-gcc,15,minizip-ng,0^20181101.252588f6a78bd7656f4e03d1b236695b3182ff7d
openSUSE:Factory/mingw64-gcc,15,zlib,v1.2.11-2-g5ff9890
openSUSE:Factory/mingw64-zlib,8,zlib,v1.2.13
openSUSE:Factory/minizip-ng,4,minizip-ng,4.0.9-14-gb4ff924
openSUSE:Factory/moarvm,44,libuv,v1.49.2-43-gbe8eec8
openSUSE:Factory/moarvm,44,xxHash,v0.7.4-367-gf035303
openSUSE:Factory/modsecurity,12,mbedtls,v3.6.0-1290-g468c0ae
openSUSE:Factory/mold,60,xxHash,v0.7.4-684-g2b23bc5
openSUSE:Factory/mold,60,zlib,v1.3.1
openSUSE:Factory/mold,60,zstd,v1.4.7-2625-g23e5f80
openSUSE:Factory/monero,16,googletest,release-1.8.0-1119-g00fc0d2
openSUSE:Factory/monero,16,libsodium,1.0.1-59-g4cd1d03
openSUSE:Factory/monero,16,rapidjson,v1.1.0-400-g3e255af
openSUSE:Factory/monero-gui,2,googletest,release-1.8.0-1119-g00fc0d2
openSUSE:Factory/monero-gui,2,libsodium,1.0.1-59-g4cd1d03
openSUSE:Factory/monero-gui,2,rapidjson,v1.1.0-400-g3e255af
openSUSE:Factory/mongo-c-driver,1,uthash,v2.3.0
openSUSE:Factory/mongo-c-driver,1,zlib,v1.3.1
openSUSE:Factory/mono-core,137,boringssl,version_for_cocoapods_3.0-171-g7975056
openSUSE:Factory/mono-core,137,brotli,v1.0.9
openSUSE:Factory/mono-core,137,googletest,release-1.8.0-351-gd30a37e
openSUSE:Factory/mono-core,137,zlib,v1.2.12-5-gec3df00
openSUSE:Factory/mosquitto,36,uthash,v2.1.0
openSUSE:Factory/MozillaFirefox,473,aom,v3.13.1-39-g2f785ee
openSUSE:Factory/MozillaFirefox,473,brotli,v1.2.0rc1-6-g4b0f27b
openSUSE:Factory/MozillaFirefox,473,curl,curl-7_64_0-129-ge1be825
openSUSE:Factory/MozillaFirefox,473,fmt,11.0.2-239-ge5b20ff
openSUSE:Factory/MozillaFirefox,473,freetype,VER-2-14-1
openSUSE:Factory/MozillaFirefox,473,googletest,v1.14.0-260-g37678c9
openSUSE:Factory/MozillaFirefox,473,harfbuzz,12.1.0-33-gb11c142
openSUSE:Factory/MozillaFirefox,473,hunspell,v1.7.0-49-g134405e
openSUSE:Factory/MozillaFirefox,473,libevent,release-2.1.11-stable-120-g1c9cc07
openSUSE:Factory/MozillaFirefox,473,libexpat,R_2_6_3-46-gc15ac3b
openSUSE:Factory/MozillaFirefox,473,libjpeg-turbo,3.0.3-35-geb75363
openSUSE:Factory/MozillaFirefox,473,libjxl,v0.11-snapshot-37-g095f259
openSUSE:Factory/MozillaFirefox,473,libpng,v1.6.50
openSUSE:Factory/MozillaFirefox,473,libwebp,v1.5.0-56-gce53efd
openSUSE:Factory/MozillaFirefox,473,lz4,v1.9.2-1222-gcc1508f
openSUSE:Factory/MozillaFirefox,473,tz,2012g-4-g2151ca6
openSUSE:Factory/MozillaFirefox,473,xxHash,v0.7.4-684-g2b23bc5
openSUSE:Factory/MozillaFirefox,473,xz-embedded,linux-2.6.38-16-gee2a443
openSUSE:Factory/MozillaFirefox,473,zlib,v1.3.1
openSUSE:Factory/MozillaFirefox,473,zstd,v1.4.7-2566-g82346b9
openSUSE:Factory/mozilla-nss,234,googletest,release-1.10.0-677-gc5be393
openSUSE:Factory/mozilla-nss,234,zlib,v1.3.1
